best_ts,best_ini,opt_val,time_ts
3336,4048,3323,0.000000
3336,4048,3323,0.015625
3336,4048,3323,0.000000
3336,4048,3323,0.000000
3336,4048,3323,0.015625
3336,4048,3323,0.000000
3336,4048,3323,0.015625
3336,4048,3323,0.031250
3336,4048,3323,0.015625
3336,4048,3323,0.015625
3336,4048,3323,0.031250
3336,4048,3323,0.000000
3336,4048,3323,0.015625
3336,4048,3323,0.015625
3336,4048,3323,0.015625
3336,4048,3323,0.015625
3336,4048,3323,0.015625
3336,4048,3323,0.031250
3336,4048,3323,0.015625
3336,4048,3323,0.031250
3336,4048,3323,0.015625
3336,4048,3323,0.015625
3336,4048,3323,0.015625
3336,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.031250
3346,4048,3323,0.015625
3346,4048,3323,0.015625
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.031250
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.031250
3346,4048,3323,0.015625
3346,4048,3323,0.015625
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.015625
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.015625
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.000000
3346,4048,3323,0.015625
3346,4048,3323,0.000000
3346,4048,3323,0.000000
3323,4048,3323,0.000000
3323,4048,3323,0.000000
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.000000
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.000000
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.000000
3323,4048,3323,0.000000
3323,4048,3323,0.015625
3323,4048,3323,0.046875
3323,4048,3323,0.000000
3323,4048,3323,0.000000
3323,4048,3323,0.031250
3323,4048,3323,0.015625
3323,4048,3323,0.015625
3323,4048,3323,0.000000
3323,4048,3323,0.015625
3323,4048,3323,0.000000
