best_ts,best_ini,opt_val,time_ts
6909,9876,6859,0.031250
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.031250
6909,9876,6859,0.000000
6909,9876,6859,0.000000
6939,9876,6859,0.015625
6939,9876,6859,0.015625
6939,9876,6859,0.000000
6939,9876,6859,0.015625
6939,9876,6859,0.015625
6939,9876,6859,0.000000
6939,9876,6859,0.015625
6939,9876,6859,0.015625
6939,9876,6859,0.000000
6939,9876,6859,0.031250
6939,9876,6859,0.031250
6939,9876,6859,0.015625
6939,9876,6859,0.015625
6939,9876,6859,0.015625
6939,9876,6859,0.015625
6939,9876,6859,0.031250
6939,9876,6859,0.015625
6939,9876,6859,0.031250
6939,9876,6859,0.000000
6939,9876,6859,0.015625
6939,9876,6859,0.000000
6939,9876,6859,0.015625
6939,9876,6859,0.031250
6895,9876,6859,0.031250
6895,9876,6859,0.031250
6895,9876,6859,0.046875
6895,9876,6859,0.000000
6895,9876,6859,0.015625
6895,9876,6859,0.015625
6895,9876,6859,0.000000
6895,9876,6859,0.015625
6895,9876,6859,0.046875
6895,9876,6859,0.000000
6895,9876,6859,0.031250
6895,9876,6859,0.015625
6895,9876,6859,0.015625
6895,9876,6859,0.015625
6895,9876,6859,0.015625
6895,9876,6859,0.015625
6895,9876,6859,0.000000
6895,9876,6859,0.015625
6895,9876,6859,0.031250
6895,9876,6859,0.015625
6895,9876,6859,0.015625
6895,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.031250
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.031250
6909,9876,6859,0.000000
6909,9876,6859,0.000000
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.015625
6909,9876,6859,0.000000
6859,9876,6859,0.015625
6859,9876,6859,0.031250
6859,9876,6859,0.031250
6859,9876,6859,0.031250
6859,9876,6859,0.031250
6859,9876,6859,0.015625
6859,9876,6859,0.015625
6859,9876,6859,0.015625
6859,9876,6859,0.031250
6859,9876,6859,0.000000
6859,9876,6859,0.015625
