best_ts,best_ini,opt_val,time_ts
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.031250
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.031250
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.031250
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.031250
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.031250
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.031250
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.031250
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.000000
6909,9876,6909,0.015625
6909,9876,6909,0.015625
6909,9876,6909,0.015625
