best_ts,best_ini,opt_val,time_ts
6923,9988,6859,0.015625
6923,9988,6859,0.015625
6923,9988,6859,0.015625
6923,9988,6859,0.031250
6923,9988,6859,0.015625
6909,9988,6859,0.015625
6909,9988,6859,0.000000
6909,9988,6859,0.031250
6909,9988,6859,0.015625
6909,9988,6859,0.015625
6909,9988,6859,0.031250
6909,9988,6859,0.015625
6909,9988,6859,0.031250
6909,9988,6859,0.015625
6909,9988,6859,0.031250
6909,9988,6859,0.000000
6909,9988,6859,0.000000
6909,9988,6859,0.015625
6909,9988,6859,0.015625
6909,9988,6859,0.015625
6909,9988,6859,0.000000
6909,9988,6859,0.000000
6909,9988,6859,0.015625
6909,9988,6859,0.015625
6909,9988,6859,0.000000
6909,9988,6859,0.000000
6909,9988,6859,0.015625
6909,9988,6859,0.000000
6859,9988,6859,0.031250
6859,9988,6859,0.046875
6859,9988,6859,0.046875
6859,9988,6859,0.015625
6859,9988,6859,0.031250
6859,9988,6859,0.015625
6859,9988,6859,0.031250
6859,9988,6859,0.000000
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.031250
6859,9988,6859,0.015625
6859,9988,6859,0.031250
6859,9988,6859,0.031250
6859,9988,6859,0.031250
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.031250
6859,9988,6859,0.015625
6859,9988,6859,0.031250
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.000000
6859,9988,6859,0.000000
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.000000
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.000000
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6859,9988,6859,0.000000
6859,9988,6859,0.000000
6859,9988,6859,0.000000
6859,9988,6859,0.015625
6859,9988,6859,0.015625
6923,9988,6859,0.031250
6923,9988,6859,0.015625
6923,9988,6859,0.015625
6923,9988,6859,0.015625
6923,9988,6859,0.000000
6923,9988,6859,0.015625
6923,9988,6859,0.015625
6923,9988,6859,0.015625
6923,9988,6859,0.000000
6923,9988,6859,0.015625
6923,9988,6859,0.031250
